activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18944952,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cnc2c(c1)nnn2-c1ccc(CCC(=O)N(c2ncccc2Cl)[C@@H]2CCCNC2)nc1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '11.83', 'le': '0.23', 'lle': '2.35', 'sei': '5.55'}",CHEMBL4533299,,CHEMBL4533299,5.64,False,http://www.openphacts.org/units/Nanomolar,3160457,=,1,True,=,,IC50,nM,,2270.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,2.27
,18944953,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCC(c2ccccc2)CC1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '14.02', 'le': '0.26', 'lle': '1.02', 'sei': '11.99'}",CHEMBL4534859,,CHEMBL4534859,5.81,False,http://www.openphacts.org/units/Nanomolar,3160459,=,1,True,=,,IC50,nM,,1540.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,1.54
,18944954,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCC(c2ccccc2)CC1)N(c1ncccc1Cl)[C@@H]1CCCNC1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '14.24', 'le': '0.28', 'lle': '1.39', 'sei': '11.72'}",CHEMBL4446635,,CHEMBL4446635,5.68,False,http://www.openphacts.org/units/Nanomolar,3160460,=,1,True,=,,IC50,nM,,2080.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,2.08
,18944955,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccnc1N(C(=O)N1CCC(c2ccccc2)CC1)[C@@H]1CCCNC1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '14.88', 'le': '0.27', 'lle': '1.68', 'sei': '11.62'}",CHEMBL4566239,,CHEMBL4566239,5.63,False,http://www.openphacts.org/units/Nanomolar,3160461,=,1,True,=,,IC50,nM,,2330.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,2.33
,18944956,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nccnc1N(C(=O)N1CCC(c2ccccc2)CC1)[C@@H]1CCCNC1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '14.33', 'le': '0.27', 'lle': '2.10', 'sei': '8.87'}",CHEMBL4469712,,CHEMBL4469712,5.44,False,http://www.openphacts.org/units/Nanomolar,3160462,=,1,True,=,,IC50,nM,,3630.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,3.63
,18944957,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1ccc2ccnc(N(C(=O)N3CCC(c4ccccc4)CC3)[C@@H]3CCCNC3)c21,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '15.09', 'le': '0.28', 'lle': '2.17', 'sei': '11.80'}",CHEMBL4560206,,CHEMBL4560206,6.30,False,http://www.openphacts.org/units/Nanomolar,3160463,=,1,True,=,,IC50,nM,,500.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,0.5
,18944958,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccnc1N(C(=O)N1CCC(c2ccccc2F)CC1)[C@@H]1CCCNC1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '13.51', 'le': '0.25', 'lle': '1.27', 'sei': '11.06'}",CHEMBL4527910,,CHEMBL4527910,5.36,False,http://www.openphacts.org/units/Nanomolar,3160464,=,1,True,=,,IC50,nM,,4380.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,4.38
,18944959,[],CHEMBL4329571,Binding affinity to 80S ribosome in human HeLa cells lysates using human full length PCSK9 encoding mRNAs assessed as inhibition of PCSK9 mRNA translation after 45 mins by Steady-Glo luciferase reporter gene assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccnc1N(C(=O)N1CCC(c2cnn3cccnc23)CC1)[C@@H]1CCCNC1,,,CHEMBL4325911,Bioorg Med Chem Lett,2018,"{'bei': '14.39', 'le': '0.27', 'lle': '3.05', 'sei': '7.67'}",CHEMBL4554909,,CHEMBL4554909,6.04,False,http://www.openphacts.org/units/Nanomolar,3160465,=,1,True,=,,IC50,nM,,920.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,0.92
,19051949,[],CHEMBL4355131,Inhibition of 80s ribosome in CHOK1 cells assessed as reduction in PL-tagged PCSK9 expression incubated for over night by EFC kit method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CCC(=O)N(c2nccc3ccccc23)[C@@H]2CCCNC2)cc1,,,CHEMBL4354792,MedChemComm,2019,"{'bei': '13.66', 'le': '0.25', 'lle': '1.36', 'sei': '9.77'}",CHEMBL4128250,,CHEMBL4128250,5.32,False,http://www.openphacts.org/units/Nanomolar,3178507,=,1,True,=,,IC50,nM,,4800.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,4.8
,19164172,[],CHEMBL4383960,Binding affinity to 80S ribosome in human HuH7 cells expressing human C-terminal V5/6-His-tagged PCSK9 assessed as inhibition of PCSK9 secretion after 16 to 24 hrs by AlphaLISA method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,,,CHEMBL4382228,Eur J Med Chem,2019,"{'bei': '15.03', 'le': '0.29', 'lle': '3.26', 'sei': '7.34'}",CHEMBL4109308,,CHEMBL4109308,6.52,False,http://www.openphacts.org/units/Nanomolar,3198362,=,1,True,=,,IC50,nM,,300.0,CHEMBL3987582,Homo sapiens,80S Ribosome,9606,,,IC50,uM,UO_0000065,,0.3
