activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3191141,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '9.77', 'le': '0.19', 'lle': '6.59', 'sei': '2.20'}",CHEMBL1091089,,CHEMBL1091089,4.85,False,http://www.openphacts.org/units/Nanomolar,895815,=,1,True,=,,IC50,nM,,14000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,14.0
,3191142,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1ccc(N)cc1)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.75', 'le': '0.22', 'lle': '4.31', 'sei': '2.44'}",CHEMBL1085195,,CHEMBL1085195,4.89,False,http://www.openphacts.org/units/Nanomolar,896077,=,1,True,=,,IC50,nM,,13000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,13.0
,3191143,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc(N)c1)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.68', 'le': '0.22', 'lle': '4.27', 'sei': '2.42'}",CHEMBL1078850,,CHEMBL1078850,4.85,False,http://www.openphacts.org/units/Nanomolar,896163,=,1,True,=,,IC50,nM,,14000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,14.0
,3191144,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1ccccc1N)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.49', 'le': '0.22', 'lle': '4.19', 'sei': '2.38'}",CHEMBL1078851,,CHEMBL1078851,4.77,False,http://www.openphacts.org/units/Nanomolar,896164,=,1,True,=,,IC50,nM,,17000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,17.0
,3191145,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccsc2C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cc1,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '9.56', 'le': '0.20', 'lle': '3.79', 'sei': '2.33'}",CHEMBL1088744,,CHEMBL1088744,4.75,False,http://www.openphacts.org/units/Nanomolar,895898,=,1,True,=,,IC50,nM,,18000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,18.0
,3191146,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '8.84', 'le': '0.18', 'lle': '3.38', 'sei': '1.97'}",CHEMBL1079279,,CHEMBL1079279,4.28,False,http://www.openphacts.org/units/Nanomolar,895897,=,1,True,=,,IC50,nM,,52000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,52.0
,3191147,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1ccccc1[N+](=O)[O-])C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.41', 'le': '0.22', 'lle': '4.15', 'sei': '2.32'}",CHEMBL1078797,,CHEMBL1078797,5.05,False,http://www.openphacts.org/units/Nanomolar,896253,=,1,True,=,,IC50,nM,,9000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,9.0
,3191148,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1ccc(F)cc1F)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '9.42', 'le': '0.20', 'lle': '3.21', 'sei': '2.57'}",CHEMBL1078973,,CHEMBL1078973,4.48,False,http://www.openphacts.org/units/Nanomolar,896255,=,1,True,=,,IC50,nM,,33000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,33.0
,3191149,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nsnc12)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.24', 'le': '0.22', 'lle': '4.10', 'sei': '2.55'}",CHEMBL1078974,,CHEMBL1078974,5.10,False,http://www.openphacts.org/units/Nanomolar,896256,=,1,True,=,,IC50,nM,,8000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,8.0
,3191150,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nonc12)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '9.91', 'le': '0.20', 'lle': '4.24', 'sei': '2.24'}",CHEMBL1079064,,CHEMBL1079064,4.77,False,http://www.openphacts.org/units/Nanomolar,896340,=,1,True,=,,IC50,nM,,17000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,17.0
,3191151,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(S(=O)(=O)Nc2ccsc2C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)cn1C,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.75', 'le': '0.22', 'lle': '4.88', 'sei': '2.56'}",CHEMBL1079081,,CHEMBL1079081,4.92,False,http://www.openphacts.org/units/Nanomolar,896341,=,1,True,=,,IC50,nM,,12000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,12.0
,3191152,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nn(C)c(Cl)c1CNc1cccc(S(=O)(=O)Nc2ccsc2C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)c1,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '8.75', 'le': '0.18', 'lle': '2.92', 'sei': '2.56'}",CHEMBL1079082,,CHEMBL1079082,5.22,False,http://www.openphacts.org/units/Nanomolar,896342,=,1,True,=,,IC50,nM,,6000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,6.0
,3191153,[],CHEMBL1101245,Displacement of [125I]VEGF-A from human NRP1 expressed in pig aortic endothelial cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '8.84', 'le': '0.18', 'lle': '3.38', 'sei': '1.97'}",CHEMBL1079279,,CHEMBL1079279,4.28,False,http://www.openphacts.org/units/Nanomolar,896435,=,1,True,=,,IC50,nM,,52000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,52.0
,3191154,[],CHEMBL1101246,Displacement of biotinylated-VEGF-A125 from NRP1 b1 domain by cell-free assay,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nsnc12)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '11.10', 'le': '0.24', 'lle': '4.52', 'sei': '2.76'}",CHEMBL1078974,,CHEMBL1078974,5.52,False,http://www.openphacts.org/units/Nanomolar,896256,=,1,True,=,,IC50,nM,,3000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,3.0
,3191155,[],CHEMBL1101249,Displacement of biotinylated-VEGF-A125 from human NRP1 expressed in HUVEC,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nsnc12)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '9.32', 'le': '0.20', 'lle': '3.64', 'sei': '2.32'}",CHEMBL1078974,,CHEMBL1078974,4.64,False,http://www.openphacts.org/units/Nanomolar,896256,=,1,True,=,,IC50,nM,,23000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,23.0
,3191164,[],CHEMBL1101247,Displacement of [125I]VEGF-A from human NRP1 expressed in human A549 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nsnc12)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '10.36', 'le': '0.22', 'lle': '4.15', 'sei': '2.57'}",CHEMBL1078974,,CHEMBL1078974,5.16,False,http://www.openphacts.org/units/Nanomolar,896256,=,1,True,=,,IC50,nM,,7000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,7.0
,3191165,[],CHEMBL1101248,Displacement of biotinylated-VEGF-A125 from human NRP1 expressed in human DU145 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nsnc12)C(=O)O,,,CHEMBL1155371,J. Med. Chem.,2010,"{'bei': '11.10', 'le': '0.24', 'lle': '4.52', 'sei': '2.76'}",CHEMBL1078974,,CHEMBL1078974,5.52,False,http://www.openphacts.org/units/Nanomolar,896256,=,1,True,=,,IC50,nM,,3000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,3.0
,3297614,[],CHEMBL1111899,Inhibition of VEGF binding to NRP1 expressed in CHO cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL1157934,Bioorg. Med. Chem.,2010,"{'bei': '5.62', 'le': '0.11', 'lle': '5.97', 'sei': '1.48'}",CHEMBL1095672,,CHEMBL1095672,4.72,False,http://www.openphacts.org/units/Nanomolar,910391,=,1,True,=,,IC50,nM,,19000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,19.0
,3297616,[],CHEMBL1111900,Displacement of biotinylated VEGF165 from recombinant NRP1 after 2 hrs by competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)CCCCCNC(=O)c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)CC3)cc1)[C@@H](C)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1157934,Bioorg. Med. Chem.,2010,,CHEMBL1098003,,CHEMBL1098003,,False,http://www.openphacts.org/units/Nanomolar,909736,=,1,True,=,,IC50,nM,,171000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,171.0
,3297651,[],CHEMBL1111900,Displacement of biotinylated VEGF165 from recombinant NRP1 after 2 hrs by competitive binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](CN(CCNC(=N)N)C(=N)N)[C@H]2O1,,,CHEMBL1157934,Bioorg. Med. Chem.,2010,"{'bei': '8.06', 'le': '0.15', 'lle': '3.86', 'sei': '2.15'}",CHEMBL1098234,,CHEMBL1098234,4.04,False,http://www.openphacts.org/units/Nanomolar,910171,=,1,True,=,,IC50,nM,,92000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,92.0
,15738292,[],CHEMBL3626192,Binding affinity to NRP1 (unknown origin) assessed as reduction in CRYAB-VEGFA (165) protein interaction,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC(=S)Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc2c(c1)OCCO2,,,CHEMBL3621082,MedChemComm,2015,"{'bei': '11.69', 'le': '0.22', 'lle': '0.90', 'sei': '5.70'}",CHEMBL3322198,,CHEMBL3322198,5.03,False,http://www.openphacts.org/units/Nanomolar,2504160,=,1,True,=,,IC50,nM,,9300.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,9.3
,18475626,[],CHEMBL4183435,Inhibition of biotinylated VEGF-A binding to N-terminal His6-tagged recombinant human NRP1-b1 domain expressed in Escherichia coli Rosetta Gami 2 (DE3) pLysS cells after 2 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(-c2ccc(CN)cc2)cc2c1OCC2)C(=O)O,,,CHEMBL4177756,J Med Chem,2018,"{'bei': '10.59', 'le': '0.21', 'lle': '4.16', 'sei': '2.96'}",CHEMBL4217624,,CHEMBL4217624,6.21,False,http://www.openphacts.org/units/Nanomolar,3066418,=,1,True,=,,IC50,nM,,609.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,0.609
,18475627,[],CHEMBL4183436,Inhibition of biotinylated VEGF-A binding to human NRP1 expressed in human DU145 cells after 2 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(-c2ccc(CN)cc2)cc2c1OCC2)C(=O)O,,,CHEMBL4177756,J Med Chem,2018,"{'bei': '9.88', 'le': '0.20', 'lle': '3.74', 'sei': '2.76'}",CHEMBL4217624,,CHEMBL4217624,5.80,False,http://www.openphacts.org/units/Nanomolar,3066418,=,1,True,=,,IC50,nM,,1600.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,1.6
,18770025,[],CHEMBL4268072,Inhibition of biotinylated VEGF165 binding to NRP1 (unknown origin) by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)C(CCN)NC(=O)C(N)CCCCN=C(N)N)C(=O)O,,,CHEMBL4265937,Eur J Med Chem,2018,"{'bei': '11.26', 'le': '0.22', 'lle': '9.69', 'sei': '2.07'}",CHEMBL4279036,,CHEMBL4279036,6.10,False,http://www.openphacts.org/units/Nanomolar,3118728,=,1,True,=,,IC50,nM,,800.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,0.8
,18770026,[],CHEMBL4268072,Inhibition of biotinylated VEGF165 binding to NRP1 (unknown origin) by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(=O)O,,,CHEMBL4265937,Eur J Med Chem,2018,"{'bei': '10.75', 'le': '0.21', 'lle': '7.08', 'sei': '2.42'}",CHEMBL1091089,,CHEMBL1091089,5.34,False,http://www.openphacts.org/units/Nanomolar,3118703,=,1,True,=,,IC50,nM,,4600.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,4.6
,19034221,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N[C@H](CCN)C(=O)N1CC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '6.86', 'le': '0.13', 'lle': '8.96', 'sei': '1.28'}",CHEMBL4451552,,CHEMBL4451552,4.60,False,http://www.openphacts.org/units/Nanomolar,3175549,=,1,True,=,,IC50,nM,,25118.86,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,pIC50,,UO_0000065,,4.6
,19034224,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N[C@H](CCN)C(=O)N1C2CCCCC2C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '7.13', 'le': '0.14', 'lle': '8.07', 'sei': '1.47'}",CHEMBL4586661,,CHEMBL4586661,5.27,False,http://www.openphacts.org/units/Nanomolar,3175551,=,1,True,=,,IC50,nM,,5400.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,5.4
,19034225,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N[C@H](CCN)C(=O)N1C=CC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '8.11', 'le': '0.16', 'lle': '9.39', 'sei': '1.54'}",CHEMBL4476643,,CHEMBL4476643,5.54,False,http://www.openphacts.org/units/Nanomolar,3175550,=,1,True,=,,IC50,nM,,2900.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,2.9
,19034226,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N[C@H](CCN)C(=O)N1CC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '6.83', 'le': '0.13', 'lle': '8.95', 'sei': '1.28'}",CHEMBL4451552,,CHEMBL4451552,4.58,False,http://www.openphacts.org/units/Nanomolar,3175549,=,1,True,=,,IC50,nM,,26000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,26.0
,19034228,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N[C@H](CCN)C(=O)N1C=CC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '8.10', 'le': '0.16', 'lle': '9.38', 'sei': '1.54'}",CHEMBL4476643,,CHEMBL4476643,5.53,False,http://www.openphacts.org/units/Nanomolar,3175550,=,1,True,=,,IC50,nM,,2951.21,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,pIC50,,UO_0000065,,5.53
,19034229,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '7.49', 'le': '0.15', 'lle': '7.92', 'sei': '1.58'}",CHEMBL4549611,,CHEMBL4549611,5.11,False,http://www.openphacts.org/units/Nanomolar,3175548,=,1,True,=,,IC50,nM,,7762.47,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,pIC50,,UO_0000065,,5.11
,19034230,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '7.50', 'le': '0.15', 'lle': '7.92', 'sei': '1.58'}",CHEMBL4549611,,CHEMBL4549611,5.11,False,http://www.openphacts.org/units/Nanomolar,3175548,=,1,True,=,,IC50,nM,,7700.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,7.7
,19034231,[],CHEMBL4350223,Inhibition of biotinylated human VEGF-A165 binding to recombinant human NRP1 receptor after 2 hrs by chemiluminescence analysis relative to control,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](N)CNC(=O)NCCCC[C@H](N)C(=O)N[C@H](CCN)C(=O)N1C2CCCCC2C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,,,CHEMBL4346745,Bioorg Med Chem Lett,2019,"{'bei': '7.13', 'le': '0.14', 'lle': '8.07', 'sei': '1.47'}",CHEMBL4586661,,CHEMBL4586661,5.27,False,http://www.openphacts.org/units/Nanomolar,3175551,=,1,True,=,,IC50,nM,,5370.32,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,pIC50,,UO_0000065,,5.27
Not Determined,19437240,[],CHEMBL4430711,Inhibition of biotinylated VEGF-A165 binding to recombinant NRP1 (unknown origin) measured after 2 hrs by competition binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](CN(CCCNC(=N)N)C(=N)N)[C@H]2O1,,,CHEMBL4428108,Bioorg Med Chem,2016,,CHEMBL4436798,,CHEMBL4436798,,False,,3246764,,1,False,,,IC50,,,,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,,,,
Not Determined,19437241,[],CHEMBL4430711,Inhibition of biotinylated VEGF-A165 binding to recombinant NRP1 (unknown origin) measured after 2 hrs by competition binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](CN(CCCCNC(=N)N)C(=N)N)[C@H]2O1,,,CHEMBL4428108,Bioorg Med Chem,2016,,CHEMBL4453297,,CHEMBL4453297,,False,,3246765,,1,False,,,IC50,,,,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,,,,
,19437242,[],CHEMBL4430711,Inhibition of biotinylated VEGF-A165 binding to recombinant NRP1 (unknown origin) measured after 2 hrs by competition binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](CN(CCCCCNC(=N)N)C(=N)N)[C@H]2O1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4428108,Bioorg Med Chem,2016,,CHEMBL4448167,,CHEMBL4448167,,False,http://www.openphacts.org/units/Nanomolar,3246766,=,1,True,=,,IC50,nM,,120000.0,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,uM,UO_0000065,,120.0
Not Determined,19437243,[],CHEMBL4430711,Inhibition of biotinylated VEGF-A165 binding to recombinant NRP1 (unknown origin) measured after 2 hrs by competition binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@H](CN(CCNC(=N)N)C(=N)N)[C@H]2O1,,,CHEMBL4428108,Bioorg Med Chem,2016,,CHEMBL4540000,,CHEMBL4540000,,False,,3246767,,1,False,,,IC50,,,,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,,,,
Not Determined,19437244,[],CHEMBL4430711,Inhibition of biotinylated VEGF-A165 binding to recombinant NRP1 (unknown origin) measured after 2 hrs by competition binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](Cn3cc(CCNC(=N)N)nn3)[C@H]2O1,,,CHEMBL4428108,Bioorg Med Chem,2016,,CHEMBL4453752,,CHEMBL4453752,,False,,3246768,,1,False,,,IC50,,,,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,,,,
Not Determined,19437245,[],CHEMBL4430711,Inhibition of biotinylated VEGF-A165 binding to recombinant NRP1 (unknown origin) measured after 2 hrs by competition binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H](CC(=O)NCCc3c[nH]c4ccccc34)O[C@@H](Cn3cc(CCCNC(=N)N)nn3)[C@H]2O1,,,CHEMBL4428108,Bioorg Med Chem,2016,,CHEMBL4457253,,CHEMBL4457253,,False,,3246769,,1,False,,,IC50,,,,CHEMBL5174,Homo sapiens,Neuropilin-1,9606,,,IC50,,,,
